team_name,shot_text,color,date,outcome,shooter,assisted,three_pt,x,y,game_id,cluster,opponent,opponent_score,team,team_score,win_loss,row_nbr,shot_id
Virginia Tech,Nahiem Alleyne made Three Point Jumper. Assisted by Landers Nolley II.,#74232D,2020-01-25,made,Nahiem Alleyne,Landers Nolley II,TRUE,1.25,7.31111111111111,401168549,3,Boston College,61,Virginia Tech,56,L,147,s147
Virginia Tech,Landers Nolley II made Jumper.,#74232D,2020-01-25,made,Landers Nolley II,,FALSE,15,17.7555555555556,401168549,4,Boston College,61,Virginia Tech,56,L,148,s148
Virginia Tech,Jalen Cone missed Three Point Jumper.,#74232D,2020-01-25,missed,Jalen Cone,,TRUE,9,25.0666666666667,401168549,3,Boston College,61,Virginia Tech,56,L,149,s149
Virginia Tech,Landers Nolley II missed Layup.,#74232D,2020-01-25,missed,Landers Nolley II,,FALSE,23,4.17777777777778,401168549,4,Boston College,61,Virginia Tech,56,L,150,s150
Virginia Tech,Isaiah Wilkins missed Three Point Jumper.,#74232D,2020-01-25,missed,Isaiah Wilkins,,TRUE,43,25.0666666666667,401168549,3,Boston College,61,Virginia Tech,56,L,151,s151
Virginia Tech,Wabissa Bede made Three Point Jumper. Assisted by Hunter Cattoor.,#74232D,2020-01-25,made,Wabissa Bede,Hunter Cattoor,TRUE,47,12.5333333333333,401168549,1,Boston College,61,Virginia Tech,56,L,152,s152
Virginia Tech,Landers Nolley II missed Jumper.,#74232D,2020-01-25,missed,Landers Nolley II,,FALSE,26,11.4888888888889,401168549,4,Boston College,61,Virginia Tech,56,L,153,s153
Virginia Tech,Jalen Cone missed Jumper.,#74232D,2020-01-25,missed,Jalen Cone,,FALSE,28,15.6666666666667,401168549,3,Boston College,61,Virginia Tech,56,L,154,s154
Virginia Tech,Nahiem Alleyne made Three Point Jumper. Assisted by Wabissa Bede.,#74232D,2020-01-25,made,Nahiem Alleyne,Wabissa Bede,TRUE,47,18.8,401168549,3,Boston College,61,Virginia Tech,56,L,155,s155
Virginia Tech,Jalen Cone missed Three Point Jumper.,#74232D,2020-01-25,missed,Jalen Cone,,TRUE,1.25,6.26666666666667,401168549,3,Boston College,61,Virginia Tech,56,L,156,s156
Virginia Tech,Nahiem Alleyne made Layup.,#74232D,2020-01-25,made,Nahiem Alleyne,,FALSE,27,5.22222222222222,401168549,3,Boston College,61,Virginia Tech,56,L,157,s157
Virginia Tech,Landers Nolley II made Jumper. Assisted by Wabissa Bede.,#74232D,2020-01-25,made,Landers Nolley II,Wabissa Bede,FALSE,35,5.22222222222222,401168549,4,Boston College,61,Virginia Tech,56,L,158,s158
Virginia Tech,Landers Nolley II missed Jumper.,#74232D,2020-01-25,missed,Landers Nolley II,,FALSE,34,11.4888888888889,401168549,4,Boston College,61,Virginia Tech,56,L,159,s159
Virginia Tech,Landers Nolley II missed Three Point Jumper.,#74232D,2020-01-25,missed,Landers Nolley II,,TRUE,27,32.3777777777778,401168549,4,Boston College,61,Virginia Tech,56,L,160,s160
Virginia Tech,Wabissa Bede missed Jumper.,#74232D,2020-01-25,missed,Wabissa Bede,,FALSE,39,17.7555555555556,401168549,1,Boston College,61,Virginia Tech,56,L,161,s161
Virginia Tech,Tyrece Radford made Layup.,#74232D,2020-01-25,made,Tyrece Radford,,FALSE,22,6.26666666666667,401168549,2,Boston College,61,Virginia Tech,56,L,162,s162
Virginia Tech,Wabissa Bede missed Three Point Jumper.,#74232D,2020-01-25,missed,Wabissa Bede,,TRUE,21,31.3333333333333,401168549,1,Boston College,61,Virginia Tech,56,L,163,s163
Virginia Tech,Landers Nolley II missed Jumper.,#74232D,2020-01-25,missed,Landers Nolley II,,FALSE,33,26.1111111111111,401168549,4,Boston College,61,Virginia Tech,56,L,164,s164
Virginia Tech,P.J. Horne missed Jumper.,#74232D,2020-01-25,missed,P.J. Horne,,FALSE,15,8.35555555555556,401168549,3,Boston College,61,Virginia Tech,56,L,165,s165
Virginia Tech,Landers Nolley II missed Three Point Jumper.,#74232D,2020-01-25,missed,Landers Nolley II,,TRUE,47,13.5777777777778,401168549,4,Boston College,61,Virginia Tech,56,L,166,s166
Virginia Tech,Landers Nolley II made Jumper.,#74232D,2020-01-25,made,Landers Nolley II,,FALSE,32,16.7111111111111,401168549,4,Boston College,61,Virginia Tech,56,L,167,s167
Virginia Tech,P.J. Horne missed Three Point Jumper.,#74232D,2020-01-25,missed,P.J. Horne,,TRUE,3,16.7111111111111,401168549,3,Boston College,61,Virginia Tech,56,L,168,s168
Virginia Tech,Landers Nolley II made Dunk.,#74232D,2020-01-25,made,Landers Nolley II,,FALSE,27,5.22222222222222,401168549,4,Boston College,61,Virginia Tech,56,L,169,s169
Virginia Tech,Wabissa Bede made Free Throw.,#74232D,2020-01-25,made,Wabissa Bede,,FALSE,25,4.17777777777778,401168549,1,Boston College,61,Virginia Tech,56,L,170,s170
Virginia Tech,Nahiem Alleyne missed Three Point Jumper.,#74232D,2020-01-25,missed,Nahiem Alleyne,,TRUE,15,35.5111111111111,401168549,3,Boston College,61,Virginia Tech,56,L,171,s171
Virginia Tech,Landers Nolley II made Jumper. Assisted by Wabissa Bede.,#74232D,2020-01-25,made,Landers Nolley II,Wabissa Bede,FALSE,34,7.31111111111111,401168549,4,Boston College,61,Virginia Tech,56,L,172,s172
Virginia Tech,P.J. Horne missed Three Point Jumper.,#74232D,2020-01-25,missed,P.J. Horne,,TRUE,44,24.0222222222222,401168549,3,Boston College,61,Virginia Tech,56,L,173,s173
Virginia Tech,Landers Nolley II made Jumper.,#74232D,2020-01-25,made,Landers Nolley II,,FALSE,18,8.35555555555556,401168549,4,Boston College,61,Virginia Tech,56,L,174,s174
Virginia Tech,Wabissa Bede made Layup.,#74232D,2020-01-25,made,Wabissa Bede,,FALSE,21,5.22222222222222,401168549,1,Boston College,61,Virginia Tech,56,L,175,s175
Virginia Tech,Isaiah Wilkins missed Three Point Jumper.,#74232D,2020-01-25,missed,Isaiah Wilkins,,TRUE,47,13.5777777777778,401168549,3,Boston College,61,Virginia Tech,56,L,176,s176
Virginia Tech,Landers Nolley II missed Layup.,#74232D,2020-01-25,missed,Landers Nolley II,,FALSE,23,5.22222222222222,401168549,4,Boston College,61,Virginia Tech,56,L,177,s177
Virginia Tech,Wabissa Bede missed Jumper.,#74232D,2020-01-25,missed,Wabissa Bede,,FALSE,28,9.4,401168549,1,Boston College,61,Virginia Tech,56,L,178,s178
Virginia Tech,Landers Nolley II made Free Throw.,#74232D,2020-01-25,made,Landers Nolley II,,FALSE,25,4.17777777777778,401168549,4,Boston College,61,Virginia Tech,56,L,179,s179
Virginia Tech,Landers Nolley II missed Free Throw.,#74232D,2020-01-25,missed,Landers Nolley II,,FALSE,25,4.17777777777778,401168549,4,Boston College,61,Virginia Tech,56,L,180,s180
Virginia Tech,Hunter Cattoor missed Three Point Jumper.,#74232D,2020-01-25,missed,Hunter Cattoor,,TRUE,47,12.5333333333333,401168549,3,Boston College,61,Virginia Tech,56,L,181,s181
Virginia Tech,Landers Nolley II made Layup. Assisted by P.J. Horne.,#74232D,2020-01-25,made,Landers Nolley II,P.J. Horne,FALSE,28,7.31111111111111,401168549,4,Boston College,61,Virginia Tech,56,L,182,s182
Virginia Tech,Landers Nolley II missed Jumper.,#74232D,2020-01-25,missed,Landers Nolley II,,FALSE,39,10.4444444444444,401168549,4,Boston College,61,Virginia Tech,56,L,183,s183
Virginia Tech,Nahiem Alleyne made Layup.,#74232D,2020-01-25,made,Nahiem Alleyne,,FALSE,28,6.26666666666667,401168549,3,Boston College,61,Virginia Tech,56,L,184,s184
Virginia Tech,Nahiem Alleyne missed Free Throw.,#74232D,2020-01-25,missed,Nahiem Alleyne,,FALSE,25,4.17777777777778,401168549,3,Boston College,61,Virginia Tech,56,L,185,s185
Virginia Tech,Nahiem Alleyne missed Jumper.,#74232D,2020-01-25,missed,Nahiem Alleyne,,FALSE,39,8.35555555555556,401168549,3,Boston College,61,Virginia Tech,56,L,186,s186
Virginia Tech,Tyrece Radford missed Layup.,#74232D,2020-01-25,missed,Tyrece Radford,,FALSE,29,3.13333333333333,401168549,2,Boston College,61,Virginia Tech,56,L,187,s187
Virginia Tech,Tyrece Radford missed Free Throw.,#74232D,2020-01-25,missed,Tyrece Radford,,FALSE,25,4.17777777777778,401168549,2,Boston College,61,Virginia Tech,56,L,188,s188
Virginia Tech,Tyrece Radford made Free Throw.,#74232D,2020-01-25,made,Tyrece Radford,,FALSE,25,4.17777777777778,401168549,2,Boston College,61,Virginia Tech,56,L,189,s189
Virginia Tech,Landers Nolley II missed Jumper.,#74232D,2020-01-25,missed,Landers Nolley II,,FALSE,29,7.31111111111111,401168549,4,Boston College,61,Virginia Tech,56,L,190,s190
Virginia Tech,Nahiem Alleyne missed Jumper.,#74232D,2020-01-25,missed,Nahiem Alleyne,,FALSE,38,8.35555555555556,401168549,3,Boston College,61,Virginia Tech,56,L,191,s191
Virginia Tech,Tyrece Radford made Layup.,#74232D,2020-01-25,made,Tyrece Radford,,FALSE,25,6.26666666666667,401168549,2,Boston College,61,Virginia Tech,56,L,192,s192
Virginia Tech,Wabissa Bede missed Free Throw.,#74232D,2020-01-25,missed,Wabissa Bede,,FALSE,25,4.17777777777778,401168549,1,Boston College,61,Virginia Tech,56,L,193,s193
Virginia Tech,Tyrece Radford made Layup. Assisted by Wabissa Bede.,#74232D,2020-01-25,made,Tyrece Radford,Wabissa Bede,FALSE,27,4.17777777777778,401168549,2,Boston College,61,Virginia Tech,56,L,194,s194
Virginia Tech,Nahiem Alleyne missed Three Point Jumper.,#74232D,2020-01-25,missed,Nahiem Alleyne,,TRUE,1,6.26666666666667,401168549,3,Boston College,61,Virginia Tech,56,L,195,s195
Virginia Tech,Jalen Cone made Three Point Jumper. Assisted by Landers Nolley II.,#74232D,2020-01-25,made,Jalen Cone,Landers Nolley II,TRUE,1.25,14.6222222222222,401168549,3,Boston College,61,Virginia Tech,56,L,196,s196
Virginia Tech,Wabissa Bede missed Layup.,#74232D,2020-01-25,missed,Wabissa Bede,,FALSE,22,6.26666666666667,401168549,1,Boston College,61,Virginia Tech,56,L,197,s197
Virginia Tech,Landers Nolley II missed Three Point Jumper.,#74232D,2020-01-25,missed,Landers Nolley II,,TRUE,45,20.8888888888889,401168549,4,Boston College,61,Virginia Tech,56,L,198,s198
Boston College,Jay Heath made Three Point Jumper. Assisted by Derryck Thornton.,#88001a,2020-01-25,made,Jay Heath,Derryck Thornton,TRUE,12,30.08,401168549,1,Virginia Tech,56,Boston College,61,W,199,s199
Boston College,Jairus Hamilton made Three Point Jumper. Assisted by Derryck Thornton.,#88001a,2020-01-25,made,Jairus Hamilton,Derryck Thornton,TRUE,48.75,7.10222222222222,401168549,4,Virginia Tech,56,Boston College,61,W,200,s200
Boston College,Derryck Thornton missed Three Point Jumper.,#88001a,2020-01-25,missed,Derryck Thornton,,TRUE,3,9.19111111111111,401168549,1,Virginia Tech,56,Boston College,61,W,201,s201
Boston College,Steffon Mitchell missed Layup.,#88001a,2020-01-25,missed,Steffon Mitchell,,FALSE,22,9.19111111111111,401168549,4,Virginia Tech,56,Boston College,61,W,202,s202
Boston College,Steffon Mitchell made Layup.,#88001a,2020-01-25,made,Steffon Mitchell,,FALSE,22,9.19111111111111,401168549,4,Virginia Tech,56,Boston College,61,W,203,s203
Boston College,Jay Heath made Layup.,#88001a,2020-01-25,made,Jay Heath,,FALSE,22,6.05777777777779,401168549,1,Virginia Tech,56,Boston College,61,W,204,s204
Boston College,Jairus Hamilton missed Jumper.,#88001a,2020-01-25,missed,Jairus Hamilton,,FALSE,15,25.9022222222222,401168549,4,Virginia Tech,56,Boston College,61,W,205,s205
Boston College,Steffon Mitchell missed Three Point Jumper.,#88001a,2020-01-25,missed,Steffon Mitchell,,TRUE,45,19.6355555555556,401168549,4,Virginia Tech,56,Boston College,61,W,206,s206
Boston College,Jared Hamilton missed Three Point Jumper.,#88001a,2020-01-25,missed,Jared Hamilton,,TRUE,3,17.5466666666667,401168549,3,Virginia Tech,56,Boston College,61,W,207,s207
Boston College,Jared Hamilton missed Three Point Jumper.,#88001a,2020-01-25,missed,Jared Hamilton,,TRUE,48.75,11.28,401168549,3,Virginia Tech,56,Boston College,61,W,208,s208
Boston College,Julian Rishwain missed Free Throw.,#88001a,2020-01-25,missed,Julian Rishwain,,FALSE,25,6.05777777777779,401168549,3,Virginia Tech,56,Boston College,61,W,209,s209
Boston College,Nik Popovic missed Jumper.,#88001a,2020-01-25,missed,Nik Popovic,,FALSE,28,11.28,401168549,4,Virginia Tech,56,Boston College,61,W,210,s210
Boston College,Nik Popovic missed Layup.,#88001a,2020-01-25,missed,Nik Popovic,,FALSE,29,7.10222222222222,401168549,4,Virginia Tech,56,Boston College,61,W,211,s211
Boston College,Julian Rishwain missed Three Point Jumper.,#88001a,2020-01-25,missed,Julian Rishwain,,TRUE,3,14.4133333333333,401168549,3,Virginia Tech,56,Boston College,61,W,212,s212
Boston College,Jay Heath made Layup.,#88001a,2020-01-25,made,Jay Heath,,FALSE,27,7.10222222222222,401168549,1,Virginia Tech,56,Boston College,61,W,213,s213
Boston College,Kamari Williams missed Three Point Jumper.,#88001a,2020-01-25,missed,Kamari Williams,,TRUE,48.75,8.14666666666668,401168549,3,Virginia Tech,56,Boston College,61,W,214,s214
Boston College,Jay Heath missed Free Throw.,#88001a,2020-01-25,missed,Jay Heath,,FALSE,25,6.05777777777779,401168549,1,Virginia Tech,56,Boston College,61,W,215,s215
Boston College,Jay Heath missed Three Point Jumper.,#88001a,2020-01-25,missed,Jay Heath,,TRUE,25,33.2133333333333,401168549,1,Virginia Tech,56,Boston College,61,W,216,s216
Boston College,Jairus Hamilton made Three Point Jumper. Assisted by Steffon Mitchell.,#88001a,2020-01-25,made,Jairus Hamilton,Steffon Mitchell,TRUE,48.75,5.01333333333334,401168549,4,Virginia Tech,56,Boston College,61,W,217,s217
Boston College,CJ Felder made Layup. Assisted by Jairus Hamilton.,#88001a,2020-01-25,made,CJ Felder,Jairus Hamilton,FALSE,28,8.14666666666668,401168549,2,Virginia Tech,56,Boston College,61,W,218,s218
Boston College,Jay Heath missed Jumper.,#88001a,2020-01-25,missed,Jay Heath,,FALSE,26,13.3688888888889,401168549,1,Virginia Tech,56,Boston College,61,W,219,s219
Boston College,Jairus Hamilton made Jumper. Assisted by CJ Felder.,#88001a,2020-01-25,made,Jairus Hamilton,CJ Felder,FALSE,42,19.6355555555556,401168549,4,Virginia Tech,56,Boston College,61,W,220,s220
Boston College,CJ Felder missed Three Point Jumper.,#88001a,2020-01-25,missed,CJ Felder,,TRUE,41,30.08,401168549,2,Virginia Tech,56,Boston College,61,W,221,s221
Boston College,Steffon Mitchell made Layup.,#88001a,2020-01-25,made,Steffon Mitchell,,FALSE,27,9.19111111111111,401168549,4,Virginia Tech,56,Boston College,61,W,222,s222
Boston College,Steffon Mitchell missed Free Throw.,#88001a,2020-01-25,missed,Steffon Mitchell,,FALSE,25,6.05777777777779,401168549,4,Virginia Tech,56,Boston College,61,W,223,s223
Boston College,Jairus Hamilton missed Three Point Jumper.,#88001a,2020-01-25,missed,Jairus Hamilton,,TRUE,44,22.7688888888889,401168549,4,Virginia Tech,56,Boston College,61,W,224,s224
Boston College,Jairus Hamilton missed Jumper.,#88001a,2020-01-25,missed,Jairus Hamilton,,FALSE,30,11.28,401168549,4,Virginia Tech,56,Boston College,61,W,225,s225
Boston College,Jay Heath made Three Point Jumper. Assisted by Steffon Mitchell.,#88001a,2020-01-25,made,Jay Heath,Steffon Mitchell,TRUE,9,32.1688888888889,401168549,1,Virginia Tech,56,Boston College,61,W,226,s226
Boston College,Jay Heath missed Three Point Jumper.,#88001a,2020-01-25,missed,Jay Heath,,TRUE,46,20.68,401168549,1,Virginia Tech,56,Boston College,61,W,227,s227
Boston College,CJ Felder missed Free Throw.,#88001a,2020-01-25,missed,CJ Felder,,FALSE,25,6.05777777777779,401168549,2,Virginia Tech,56,Boston College,61,W,228,s228
Boston College,CJ Felder made Free Throw.,#88001a,2020-01-25,made,CJ Felder,,FALSE,25,6.05777777777779,401168549,2,Virginia Tech,56,Boston College,61,W,229,s229
Boston College,Jairus Hamilton made Three Point Jumper. Assisted by Derryck Thornton.,#88001a,2020-01-25,made,Jairus Hamilton,Derryck Thornton,TRUE,3,5.01333333333334,401168549,4,Virginia Tech,56,Boston College,61,W,230,s230
Boston College,Jay Heath made Layup. Assisted by Steffon Mitchell.,#88001a,2020-01-25,made,Jay Heath,Steffon Mitchell,FALSE,28,9.19111111111111,401168549,1,Virginia Tech,56,Boston College,61,W,231,s231
Boston College,Derryck Thornton made Three Point Jumper. Assisted by Steffon Mitchell.,#88001a,2020-01-25,made,Derryck Thornton,Steffon Mitchell,TRUE,4,19.6355555555556,401168549,1,Virginia Tech,56,Boston College,61,W,232,s232
Boston College,Jay Heath missed Jumper.,#88001a,2020-01-25,missed,Jay Heath,,FALSE,25,16.5022222222222,401168549,1,Virginia Tech,56,Boston College,61,W,233,s233
Boston College,Nik Popovic made Jumper.,#88001a,2020-01-25,made,Nik Popovic,,FALSE,29,10.2355555555556,401168549,4,Virginia Tech,56,Boston College,61,W,234,s234
Boston College,Jay Heath missed Jumper.,#88001a,2020-01-25,missed,Jay Heath,,FALSE,22,25.9022222222222,401168549,1,Virginia Tech,56,Boston College,61,W,235,s235
Boston College,Derryck Thornton missed Jumper.,#88001a,2020-01-25,missed,Derryck Thornton,,FALSE,11,22.7688888888889,401168549,1,Virginia Tech,56,Boston College,61,W,236,s236
Boston College,Jay Heath missed Three Point Jumper.,#88001a,2020-01-25,missed,Jay Heath,,TRUE,16,29.0355555555556,401168549,1,Virginia Tech,56,Boston College,61,W,237,s237
Boston College,Steffon Mitchell missed Layup.,#88001a,2020-01-25,missed,Steffon Mitchell,,FALSE,20,7.10222222222222,401168549,4,Virginia Tech,56,Boston College,61,W,238,s238
Boston College,Steffon Mitchell missed Jumper.,#88001a,2020-01-25,missed,Steffon Mitchell,,FALSE,8,12.3244444444445,401168549,4,Virginia Tech,56,Boston College,61,W,239,s239
Boston College,Jairus Hamilton made Layup. Assisted by Steffon Mitchell.,#88001a,2020-01-25,made,Jairus Hamilton,Steffon Mitchell,FALSE,25,10.2355555555556,401168549,4,Virginia Tech,56,Boston College,61,W,240,s240
Boston College,Derryck Thornton made Free Throw.,#88001a,2020-01-25,made,Derryck Thornton,,FALSE,25,6.05777777777779,401168549,1,Virginia Tech,56,Boston College,61,W,241,s241
Boston College,Jairus Hamilton missed Three Point Jumper.,#88001a,2020-01-25,missed,Jairus Hamilton,,TRUE,43,29.0355555555556,401168549,4,Virginia Tech,56,Boston College,61,W,242,s242
Boston College,Jared Hamilton made Jumper.,#88001a,2020-01-25,made,Jared Hamilton,,FALSE,41,6.05777777777779,401168549,3,Virginia Tech,56,Boston College,61,W,243,s243
Boston College,Jay Heath made Free Throw.,#88001a,2020-01-25,made,Jay Heath,,FALSE,25,6.05777777777779,401168549,1,Virginia Tech,56,Boston College,61,W,244,s244
Boston College,Jairus Hamilton made Three Point Jumper.,#88001a,2020-01-25,made,Jairus Hamilton,,TRUE,5,21.7244444444445,401168549,4,Virginia Tech,56,Boston College,61,W,245,s245
Boston College,Jairus Hamilton made Free Throw.,#88001a,2020-01-25,made,Jairus Hamilton,,FALSE,25,6.05777777777779,401168549,4,Virginia Tech,56,Boston College,61,W,246,s246
Boston College,Jared Hamilton made Jumper.,#88001a,2020-01-25,made,Jared Hamilton,,FALSE,15,19.6355555555556,401168549,3,Virginia Tech,56,Boston College,61,W,247,s247
Boston College,Jared Hamilton made Jumper.,#88001a,2020-01-25,made,Jared Hamilton,,FALSE,10,5.01333333333334,401168549,3,Virginia Tech,56,Boston College,61,W,248,s248
Boston College,Jairus Hamilton made Three Point Jumper. Assisted by Derryck Thornton.,#88001a,2020-01-25,made,Jairus Hamilton,Derryck Thornton,TRUE,11,30.08,401168549,4,Virginia Tech,56,Boston College,61,W,249,s249
Boston College,Jared Hamilton missed Free Throw.,#88001a,2020-01-25,missed,Jared Hamilton,,FALSE,25,6.05777777777779,401168549,3,Virginia Tech,56,Boston College,61,W,250,s250
Boston College,Derryck Thornton missed Free Throw.,#88001a,2020-01-25,missed,Derryck Thornton,,FALSE,25,6.05777777777779,401168549,1,Virginia Tech,56,Boston College,61,W,251,s251
Louisville,Jordan Nwora made Jumper.,#ad000a,2020-01-29,made,Jordan Nwora,,FALSE,16,7.31111111111111,401168512,4,Boston College,69,Louisville,86,W,252,s252
Louisville,Jordan Nwora made Jumper. Assisted by Lamarr Kimble.,#ad000a,2020-01-29,made,Jordan Nwora,Lamarr Kimble,FALSE,16,8.35555555555556,401168512,4,Boston College,69,Louisville,86,W,253,s253
Louisville,Darius Perry made Layup.,#ad000a,2020-01-29,made,Darius Perry,,FALSE,23,5.22222222222222,401168512,3,Boston College,69,Louisville,86,W,254,s254
Louisville,Jordan Nwora missed Three Point Jumper.,#ad000a,2020-01-29,missed,Jordan Nwora,,TRUE,42,21.9333333333333,401168512,4,Boston College,69,Louisville,86,W,255,s255
